Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
1,-89.1750,0.0000,0.5000,62.8729,-0.0003,-0.0431,0.0000,0.1622,0.0004,-0.0007,167.4225
3,-89.1749,0.0000,0.5000,62.8764,-0.0003,-0.0431,0.0000,0.1622,0.0004,-0.0007,167.4303
5,-89.1749,0.0000,0.5000,62.8800,-0.0003,-0.0431,-0.0000,0.1622,0.0004,-0.0007,167.4381
7,-89.1749,0.0000,0.5000,62.8835,-0.0003,-0.0431,-0.0000,0.1623,0.0004,-0.0007,167.4459
9,-89.1748,0.0000,0.5000,62.8870,-0.0003,-0.0431,0.0000,0.1623,0.0004,-0.0007,167.4537
11,-63.1512,52.0470,0.5000,62.8882,-440.6091,-3.6555,-0.0000,9.4180,0.0134,0.0012,1069.2454
13,23.9019,-2.3664,0.5000,63.4711,-1.8404,-76.2450,-5181.2248,6291.0106,0.7627,0.2550,0.0060
15,19.5778,-1.7899,0.5000,70.4712,-0.0000,-79.6420,-6251.1088,6815.5175,4.0528,0.5497,0.0132
17,17.2381,-0.8575,0.5000,91.4454,-0.0000,-82.0649,-6040.9419,5507.2329,8.5880,0.8381,0.0201
19,16.3004,-0.2569,0.5000,126.0950,-0.0000,-82.6163,-5634.6798,4352.5421,13.1635,1.1380,0.0237
21,16.3557,0.1729,0.5000,166.1658,-0.0000,-81.6683,-5199.4952,3552.3603,17.3838,1.4553,0.0231
23,17.0011,0.3867,0.5000,204.7564,-0.0000,-80.0364,-4823.9967,3073.5329,20.7066,1.7571,0.0206
25,17.8525,0.4337,0.5000,239.1812,-0.0000,-77.8754,-4429.5819,2694.1908,23.8930,2.1251,0.0174
27,18.6804,0.3958,0.5000,268.9243,-0.0000,-76.1184,-4132.3713,2453.7513,26.0474,2.4525,0.0151
29,19.3903,0.3292,0.5000,294.2441,-0.0000,-74.5626,-3871.8117,2255.9578,27.7311,2.7882,0.0134
31,19.9630,0.2614,0.5000,315.6270,0.0000,-73.2197,-3644.1917,2083.8974,29.0271,3.1308,0.0122
33,20.4105,0.2026,0.5000,333.5901,-0.0000,-71.9205,-3419.6290,1909.4302,30.1320,3.5268,0.0112
35,20.7540,0.1546,0.5000,348.6141,0.0000,-70.7955,-3221.4530,1749.1726,30.9547,3.9369,0.0105
37,21.0140,0.1164,0.5000,361.1229,-0.0000,-69.8272,-3048.8233,1604.1595,31.5506,4.3518,0.0100
39,21.2077,0.0860,0.5000,371.4821,-0.0000,-69.2498,-2945.5112,1515.0404,31.8529,4.6305,0.0097
41,21.3486,0.0618,0.5000,380.0033,0.0000,-68.4639,-2805.2888,1391.6244,32.1998,5.0513,0.0095
43,21.4471,0.0422,0.5000,386.9509,-0.0000,-67.7543,-2679.9699,1279.3906,32.4516,5.4749,0.0093
45,21.5109,0.0261,0.5000,392.5491,-0.0000,-67.1902,-2581.9214,1190.6836,32.6145,5.8420,0.0092
47,21.5461,0.0128,0.5000,396.9876,-0.0000,-66.5464,-2472.3439,1091.0590,32.7672,6.2943,0.0092
49,21.5573,0.0015,0.5000,400.4277,0.0000,-65.9454,-2372.8525,1000.5663,32.8864,6.7481,0.0092
51,21.5480,-0.0082,0.5000,403.0064,0.0000,-65.6582,-2326.4129,958.4408,32.9382,6.9755,0.0092
53,21.5210,-0.0166,0.5000,404.8405,-0.0000,-65.1065,-2239.3745,879.8813,33.0330,7.4308,0.0092
55,21.4785,-0.0239,0.5000,406.0300,-0.0000,-64.5806,-2159.2733,808.2686,33.1236,7.8866,0.0093
57,21.4223,-0.0305,0.5000,406.6605,-0.0000,-64.3261,-2121.5541,774.8477,33.1694,8.1146,0.0094
59,21.3539,-0.0364,0.5000,406.8056,-0.0000,-63.5906,-2016.5720,683.1276,33.3162,8.7989,0.0096
61,21.2744,-0.0417,0.5000,406.5287,-0.0000,-63.2370,-1968.2800,641.6978,33.3974,9.1408,0.0097
63,21.1850,-0.0465,0.5000,405.8848,-0.0000,-62.8916,-1922.5078,602.9517,33.4851,9.4822,0.0099
65,21.0865,-0.0508,0.5000,404.9215,-0.0000,-62.5536,-1879.0708,566.6999,33.5800,9.8231,0.0101
67,20.9798,-0.0548,0.5000,403.6801,-0.0000,-62.2223,-1837.8094,532.7707,33.6824,10.1634,0.0102
69,20.8657,-0.0584,0.5000,402.1967,-0.0000,-61.8972,-1798.5816,501.0073,33.7928,10.5030,0.0104
71,20.7447,-0.0617,0.5000,400.5028,-0.0000,-61.5776,-1761.2573,471.2660,33.9110,10.8418,0.0106
73,20.6176,-0.0647,0.5000,398.6259,-0.0000,-60.9531,-1691.8586,417.3243,34.1713,11.5167,0.0111
75,20.4849,-0.0673,0.5000,396.5903,-0.0000,-60.6472,-1659.5828,392.8840,34.3131,11.8527,0.0113
77,20.3471,-0.0698,0.5000,394.4172,-0.0000,-60.3451,-1628.8004,369.9850,34.4622,12.1876,0.0116
79,20.2049,-0.0719,0.5000,392.1254,-0.0000,-60.0463,-1599.4249,348.5278,34.6186,12.5214,0.0118
81,20.0586,-0.0738,0.5000,389.7313,-0.0000,-59.7506,-1571.3782,328.4190,34.7818,12.8541,0.0121
