Time,Vm,dVm/dt,timestep(dt),Cai(x1.000.000)(milliM->nanoM),INa(x1.000)(microA->nanoA),INaL(x1.000)(microA->nanoA),ICaL(x1.000)(microA->nanoA),Ito(x1.000)(microA->nanoA),IKr(x1.000)(microA->nanoA),IKs(x1.000)(microA->nanoA),IK1(x1.000)(microA->nanoA)
1,-89.0060,0.0000,0.5000,67.5392,-0.0004,-0.0549,0.0000,0.1743,0.0007,-0.0007,171.0679
3,-89.0059,0.0000,0.5000,67.5423,-0.0004,-0.0549,0.0000,0.1743,0.0007,-0.0007,171.0697
5,-89.0059,0.0000,0.5000,67.5454,-0.0004,-0.0549,0.0000,0.1743,0.0007,-0.0007,171.0771
7,-89.0059,0.0000,0.5000,67.5486,-0.0004,-0.0549,0.0000,0.1743,0.0007,-0.0007,171.0844
9,-89.0058,0.0000,0.5000,67.5517,-0.0004,-0.0549,0.0000,0.1743,0.0007,-0.0007,171.0918
11,-62.9756,52.0603,0.5000,67.5524,-600.0469,-4.7619,-0.0000,10.0256,0.0249,0.0011,1061.2833
13,26.2212,-3.5937,0.5000,68.3528,-0.6301,-88.2470,-5303.4276,7406.2881,1.6817,0.2702,0.0042
15,20.1444,-2.4536,0.5000,79.2152,0.0000,-96.6016,-6575.7849,7463.5669,7.8272,0.5417,0.0122
17,16.7376,-1.3292,0.5000,114.8380,0.0000,-102.1842,-6464.9328,5693.7195,16.1829,0.8157,0.0231
19,15.2993,-0.3570,0.5000,172.6664,-0.0000,-103.7898,-6099.5396,4445.8832,23.4125,1.0604,0.0290
21,15.5034,0.3187,0.5000,234.0979,-0.0000,-102.3125,-5596.7293,3561.3902,31.0288,1.3521,0.0276
23,16.5117,0.5729,0.5000,289.7425,-0.0000,-99.6590,-5176.1954,3102.4990,36.9257,1.6240,0.0232
25,17.6943,0.5829,0.5000,337.5787,-0.0000,-96.5555,-4765.2930,2779.3468,42.2986,1.9351,0.0187
27,18.7607,0.4979,0.5000,377.8351,-0.0000,-93.7539,-4405.8533,2542.5375,46.5714,2.2597,0.0154
29,19.6280,0.3955,0.5000,411.3323,-0.0000,-91.3947,-4096.5954,2344.8082,49.8599,2.5947,0.0132
31,20.3032,0.3051,0.5000,438.9925,-0.0000,-89.6118,-3855.0900,2183.4523,52.1395,2.9051,0.0118
33,20.8203,0.2329,0.5000,461.6823,-0.0000,-87.6291,-3577.2965,1983.9089,54.4025,3.3327,0.0105
35,21.2143,0.1773,0.5000,480.1668,0.0000,-86.3849,-3398.3946,1846.2336,55.6307,3.6588,0.0099
37,21.5135,0.1344,0.5000,495.1019,-0.0000,-85.2968,-3239.8160,1718.2866,56.5542,3.9888,0.0094
39,21.7393,0.1010,0.5000,507.0424,-0.0000,-84.3302,-3098.0513,1599.6447,57.2408,4.3223,0.0091
41,21.9074,0.0746,0.5000,516.4547,-0.0000,-83.4461,-2968.3843,1488.1262,57.7515,4.6640,0.0088
43,22.0292,0.0532,0.5000,523.7297,-0.0000,-82.2623,-2796.0231,1336.4778,58.2615,5.1816,0.0086
45,22.1133,0.0357,0.5000,529.1948,-0.0000,-81.5473,-2693.3047,1244.8561,58.4814,5.5293,0.0085
47,22.1658,0.0210,0.5000,533.1246,-0.0000,-80.8797,-2598.7308,1160.0852,58.6369,5.8789,0.0084
49,22.1918,0.0084,0.5000,535.7501,-0.0000,-80.2519,-2511.2194,1081.5874,58.7487,6.2299,0.0084
51,22.1947,-0.0025,0.5000,537.2656,-0.0000,-79.3637,-2390.1454,973.4295,58.8703,6.7642,0.0084
53,22.1774,-0.0121,0.5000,537.8353,-0.0000,-78.9440,-2334.1564,923.7787,58.9212,7.0321,0.0084
55,22.1423,-0.0207,0.5000,537.5984,-0.0000,-78.5386,-2280.8642,876.8429,58.9707,7.3004,0.0085
